path,extension,top_level_area,owner_area,file_kind,authority_class,implementation_class,surface_or_system,active_status,risk_level,line_count,imports_or_dependencies,declared_types_or_headings,uses_legacy_language,uses_forbidden_architecture,contains_user_facing_copy,contains_runtime_truth,contains_ui_truth,contains_release_claims,contains_validation_logic,contains_generated_or_stale_artifact_risk,recommended_action,reason
docs/codex/AMBITIONSOS_AOS_RED_TEAM_PROTOCOL.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,20,,AmbitionsOS AOS Red Team Protocol,no,no,yes,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONSOS_AOS_RELEASE_CLAIM_BOUNDARY.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,31,,AmbitionsOS AOS Release Claim Boundary; Forbidden Current Claims; Allowed Current Claims,no,no,yes,no,no,yes,no,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONSOS_AOS_SCHEMA_AND_MIGRATION_PROTOCOL.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,5,,AmbitionsOS AOS Schema And Migration Protocol,no,no,no,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONSOS_AOS_SIMULATION_STRATEGY.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,5,,AmbitionsOS AOS Simulation Strategy,no,no,no,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONSOS_AOS_SOURCE_TRUTH_CLAIM_LEDGER.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,60,,AmbitionsOS AOS Source Truth Claim Ledger; AOS17 Privacy Safety Kernel; AOS18 Evaluation Golden Scenarios,no,no,yes,no,no,no,no,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONSOS_AOS_TEST_IMPACT_MATRIX.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,31,,AmbitionsOS AOS Test Impact Matrix,no,yes,yes,no,no,no,yes,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONSOS_AOS_TRACEABILITY_MATRIX.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,61,,AmbitionsOS AOS Traceability Matrix,yes,yes,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/codex/AMBITIONSOS_AOS_TRAIN_CONTROL_SYSTEM.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,45,,AmbitionsOS AOS Train Control System; Rule; Current Baseline; Batch Requirements; Train Rules; Required Codex OS Gates,no,no,yes,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONSOS_ASSUMPTION_LEDGER.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,20,,Ambitions Assumption Ledger; Required Fields; Boundary,no,no,no,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONSOS_CANON_SUPERSESSION_MAP.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,20,,Ambitions Canon Supersession Map; Required Fields; Boundary,no,no,no,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONSOS_COPY_AND_LANGUAGE_INSERT.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,20,,Ambitions Copy And Language Insert; Required Fields; Boundary,no,no,no,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONSOS_CROSS_TRAIN_DEPENDENCY_PROTOCOL.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,20,,Ambitions Cross Train Dependency Protocol; Required Fields; Boundary,no,no,no,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONSOS_DATA_LIFECYCLE_PROTOCOL.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,20,,Ambitions Data Lifecycle Protocol; Required Fields; Boundary,no,no,no,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONSOS_DECISION_RECORD_INDEX.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,20,,Ambitions Decision Record Index; Required Fields; Boundary,no,no,no,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONSOS_FIXTURE_CATALOG.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,20,,Ambitions Fixture Catalog; Required Fields; Boundary,no,no,no,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONSOS_IMPLEMENTATION_STATUS_LEDGER.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,20,,Ambitions Implementation Status Ledger; Required Fields; Boundary,no,no,no,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONSOS_OPEN_QUESTIONS_LEDGER.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,20,,Ambitions Open Questions Ledger; Required Fields; Boundary,no,no,no,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONSOS_PRIVACY_THREAT_MODEL_INSERT.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,20,,Ambitions Privacy Threat Model Insert; Required Fields; Boundary,no,no,no,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONSOS_RELEASE_EVIDENCE_INSERT.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,20,,Ambitions Release Evidence Insert; Required Fields; Boundary,no,no,no,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONSOS_ROADMAP_TO_CODE_TRACEABILITY.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,22,,Ambitions Roadmap To Code Traceability; Required Fields; Boundary,no,no,no,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONSOS_SURFACE_ENCAPSULATION_MATRIX.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,53,,AmbitionsOS Surface Encapsulation Matrix,yes,no,yes,no,no,yes,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/codex/AMBITIONSOS_TEST_COVERAGE_STRATEGY.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,20,,Ambitions Test Coverage Strategy; Required Fields; Boundary,no,no,no,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONS_3_0_BATCH_TRAIN_ORCHESTRATOR.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,95,,Ambitions 3.0 Batch Train Orchestrator; Purpose; Allowed And Forbidden Use; Train Sizes; Train Risk Classes; Lifecycle,no,no,yes,no,no,no,yes,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONS_3_0_CONTEXT_LOADING_AND_TASK_ROUTING.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,90,,Ambitions 3.0 Context Loading And Task Routing; Source Order; Choosing A Context Pack; Operating Protocol Routing; Avoiding Huge Context Loads; When To Inspect Code,no,no,yes,no,no,yes,yes,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONS_3_0_LARGE_BATCH_AND_COMPACT_RECOVERY_PROTOCOL.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,70,,Ambitions 3.0 Large Batch And Compact Recovery Protocol; Purpose; Checkpoint Frequency; Checkpoint Contents; Commit Strategy; Compaction Recovery,no,no,no,no,no,no,yes,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONS_3_0_PARALLEL_CODEX_WORKTREE_PROTOCOL.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,35,,Ambitions 3.0 Parallel Codex Worktree Protocol; Purpose; Allowed Lanes; Unsafe Lanes; Naming; Merge Policy,no,no,no,no,no,no,no,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONS_3_0_PROMPT_QUALITY_RUBRIC.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,27,,Ambitions 3.0 Prompt Quality Rubric; Interpretation,no,no,no,no,no,no,no,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONS_3_0_RUN_STATE_PROTOCOL.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,54,,Ambitions 3.0 Run State Protocol; Purpose; Required Fields; Rules; Persistent State Policy; Batch Train State,no,no,no,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONS_3_0_SKILL_SYSTEM_INDEX.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,211,,Ambitions 3.0 Skill System Index; FAANG Team Operating Addendum; Governance and repo skills; Product and strategy skills; UX and IA skills; Visual/design-system skills,no,yes,yes,no,no,no,yes,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONS_4_0_EXTERNAL_BRAIN_CLOSEOUT.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,91,,Ambitions 4.0 External Brain Closeout; Closeout Result; Train Summary; What Can Be Claimed; What Cannot Be Claimed; Accepted Yellow Ledger,no,no,yes,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONS_CANON_UI_COMPLETION_INSERTION_OVERLAY.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,190,,Ambitions Flagship Interface Completion Insertion Overlay; Purpose; ACUI Supersession; Source Truth Priority; Required Live Train Rule; AFI Batch Order,yes,yes,yes,no,no,yes,yes,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/codex/AMBITIONS_CODEX_OS_CONTINUITY_PROTOCOL.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,20,,Ambitions Codex OS Continuity Protocol; Required Fields; Boundary,no,no,no,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONS_CODEX_OS_TOOLING_READINESS_MATRIX.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,20,,Ambitions Codex OS Tooling Readiness Matrix; Required Fields; Boundary,no,no,no,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONS_CODEX_OS_TOOLING_WISHLIST.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,20,,Ambitions Codex OS Tooling Wishlist; Required Fields; Boundary,no,no,no,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONS_EVIDENCE_LEDGER_PROTOCOL.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,22,,Ambitions Evidence Ledger Protocol; Required Fields; Boundary,no,no,yes,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONS_FAILURE_FORENSICS_PROTOCOL.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,22,,Ambitions Failure Forensics Protocol; Required Fields; Boundary,no,no,yes,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONS_OBJECT_OS_CANON.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,305,,Ambitions Object OS Canon; Purpose; Active Object OS systems; Core Object OS promise; Core object taxonomy; Eight Object OS systems,yes,no,yes,no,no,no,no,yes,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/codex/AMBITIONS_PROMPT_QUALITY_GATE.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,47,,Ambitions Prompt Quality Gate; Purpose; Required Fields For Every Future Batch Prompt; Executability Standard; Release And Platform Claim Standard; Scope Rejection Rules,no,no,yes,no,no,no,yes,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONS_REPAIR_TRAIN_PROTOCOL.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,20,,Ambitions Repair Train Protocol; Required Fields; Boundary,no,no,no,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMBITIONS_SIGNATURE_LANGUAGE_SYSTEM.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,207,,Ambitions Signature Language System; Status; Purpose; Language Thesis; Core Product Verbs; Signature Nouns,yes,yes,yes,no,no,no,no,no,retain with proof or extraction plan,Contains legacy naming that should stay compatibility-only or be rewritten.
docs/codex/AMBITIONS_TRACEABILITY_MATRIX_PROTOCOL.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,22,,Ambitions Traceability Matrix Protocol; Required Fields; Boundary,no,no,no,no,no,no,no,yes,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
docs/codex/AMB_CODEX_GOVERNANCE_SPEC.md,.md,Canon docs,Canon docs,markdown_doc,supporting_doc,docs_only,unknown,supporting,Yellow,46,,AMB_CODEX_GOVERNANCE_SPEC; Runner policy; Validation gates; Hard-red boundaries; No false Green contract; Rollback format,no,no,yes,no,no,yes,yes,no,retain with proof or extraction plan,"Classified conservatively from path, content, and current authority boundaries."
